file_path,line_number,heading_h1,heading_h2,heading_h3,heading_h4,checkbox_text
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,921,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Implement accepted plan and update this record + stop-gate status with new evidence
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,925,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,926,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,927,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Draft `tier3_run_monkey_patch_oversight.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,928,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,932,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,933,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Mypy evidence captured (or marked N/A in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,934,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Coverage + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,936,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),DONE — run_monkey_patch_oversight.py complete; update Tier-1 Stage 7 script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,1032,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,1036,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,1040,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Implement accepted plan and update this record + stop-gate status with new evidence
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,1044,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,1045,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,1046,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Draft `tier3_run_standards_integrity.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,1047,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,1051,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,1052,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Mypy evidence captured (or marked N/A in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,1053,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),Coverage + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_full_suite_overview_roster.md,1055,Tier-2 Roster — Stage 7 Running the Complete Suite,3. Stage Narrative — Stage 7 Running the Complete Suite,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven),DONE  run_standards_integrity.py complete; update Tier-1 Stage 7 script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_healthview_roster_template.md,306,Tier-2 Roster Template — <STAGE_ID> <STAGE_NAME>,3. Stage Narrative — <STAGE_ID> <STAGE_NAME>,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_healthview_roster_template.md,310,Tier-2 Roster Template — <STAGE_ID> <STAGE_NAME>,3. Stage Narrative — <STAGE_ID> <STAGE_NAME>,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_healthview_roster_template.md,314,Tier-2 Roster Template — <STAGE_ID> <STAGE_NAME>,3. Stage Narrative — <STAGE_ID> <STAGE_NAME>,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Implement accepted plan and update this record + stop-gate status with new evidence
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_healthview_roster_template.md,318,Tier-2 Roster Template — <STAGE_ID> <STAGE_NAME>,3. Stage Narrative — <STAGE_ID> <STAGE_NAME>,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_healthview_roster_template.md,319,Tier-2 Roster Template — <STAGE_ID> <STAGE_NAME>,3. Stage Narrative — <STAGE_ID> <STAGE_NAME>,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_healthview_roster_template.md,320,Tier-2 Roster Template — <STAGE_ID> <STAGE_NAME>,3. Stage Narrative — <STAGE_ID> <STAGE_NAME>,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Draft `tier3_<script_stem>.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_healthview_roster_template.md,321,Tier-2 Roster Template — <STAGE_ID> <STAGE_NAME>,3. Stage Narrative — <STAGE_ID> <STAGE_NAME>,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_healthview_roster_template.md,325,Tier-2 Roster Template — <STAGE_ID> <STAGE_NAME>,3. Stage Narrative — <STAGE_ID> <STAGE_NAME>,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_healthview_roster_template.md,326,Tier-2 Roster Template — <STAGE_ID> <STAGE_NAME>,3. Stage Narrative — <STAGE_ID> <STAGE_NAME>,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Mypy evidence captured (or marked N/A in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_healthview_roster_template.md,327,Tier-2 Roster Template — <STAGE_ID> <STAGE_NAME>,3. Stage Narrative — <STAGE_ID> <STAGE_NAME>,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Coverage + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_healthview_roster_template.md,329,Tier-2 Roster Template — <STAGE_ID> <STAGE_NAME>,3. Stage Narrative — <STAGE_ID> <STAGE_NAME>,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,DONE — <script_name> complete; update Tier-1 Stage <STAGE_ID> script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_monkey_patch_oversight_roster.md,747,Tier-2 Roster — Stage 5.1 Monkey Patch Oversight,3. Stage Narrative — Stage 5.1 Monkey Patch Oversight,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_monkey_patch_oversight_roster.md,751,Tier-2 Roster — Stage 5.1 Monkey Patch Oversight,3. Stage Narrative — Stage 5.1 Monkey Patch Oversight,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_monkey_patch_oversight_roster.md,755,Tier-2 Roster — Stage 5.1 Monkey Patch Oversight,3. Stage Narrative — Stage 5.1 Monkey Patch Oversight,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Implement accepted plan and update this record + stop-gate status with new evidence
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_monkey_patch_oversight_roster.md,759,Tier-2 Roster — Stage 5.1 Monkey Patch Oversight,3. Stage Narrative — Stage 5.1 Monkey Patch Oversight,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_monkey_patch_oversight_roster.md,760,Tier-2 Roster — Stage 5.1 Monkey Patch Oversight,3. Stage Narrative — Stage 5.1 Monkey Patch Oversight,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_monkey_patch_oversight_roster.md,761,Tier-2 Roster — Stage 5.1 Monkey Patch Oversight,3. Stage Narrative — Stage 5.1 Monkey Patch Oversight,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Draft `tier3_<script_stem>.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_monkey_patch_oversight_roster.md,762,Tier-2 Roster — Stage 5.1 Monkey Patch Oversight,3. Stage Narrative — Stage 5.1 Monkey Patch Oversight,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_monkey_patch_oversight_roster.md,766,Tier-2 Roster — Stage 5.1 Monkey Patch Oversight,3. Stage Narrative — Stage 5.1 Monkey Patch Oversight,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_monkey_patch_oversight_roster.md,767,Tier-2 Roster — Stage 5.1 Monkey Patch Oversight,3. Stage Narrative — Stage 5.1 Monkey Patch Oversight,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Mypy evidence captured (or marked N/A in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_monkey_patch_oversight_roster.md,768,Tier-2 Roster — Stage 5.1 Monkey Patch Oversight,3. Stage Narrative — Stage 5.1 Monkey Patch Oversight,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,Coverage + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_monkey_patch_oversight_roster.md,770,Tier-2 Roster — Stage 5.1 Monkey Patch Oversight,3. Stage Narrative — Stage 5.1 Monkey Patch Oversight,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — <script_name>,DONE — <script_name> complete; update Tier-1 Stage 5.1 script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_onboarding_tools_roster.md,215,Tier-2 Roster — Onboarding Tools (Agent Loop Evidence Contract),5. DONE Return Instructions (Tier-2 → Tier-1),,,"ONB-001 DONE — onboarding contract applied, evidence captured, and Tier-1 routing updated if"
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,386,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_standards_integrity.py,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,390,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_standards_integrity.py,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,394,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_standards_integrity.py,Implement accepted plan and update this record + stop-gate status with new evidence
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,398,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_standards_integrity.py,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,399,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_standards_integrity.py,Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,400,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_standards_integrity.py,Draft `tier3_<script_stem>.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,401,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_standards_integrity.py,Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,405,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_standards_integrity.py,Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,406,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_standards_integrity.py,Mypy evidence captured (or marked N/A in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,407,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_standards_integrity.py,Coverage + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,409,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_standards_integrity.py,DONE — run_standards_integrity.py complete; update Tier-1 Stage 6.1 script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,487,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_standards_index.py,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,491,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_standards_index.py,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,495,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_standards_index.py,Implement accepted plan and update this record + stop-gate status with new evidence
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,499,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_standards_index.py,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,500,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_standards_index.py,Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,501,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_standards_index.py,Draft `tier3_<script_stem>.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,502,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_standards_index.py,Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,506,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_standards_index.py,Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,507,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_standards_index.py,Mypy evidence captured (or marked N/A in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,508,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_standards_index.py,Coverage + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,510,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_standards_index.py,DONE — generate_standards_index.py complete; update Tier-1 Stage 6.1 script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,585,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — analyze_standards_index_gaps.py,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,589,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — analyze_standards_index_gaps.py,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,593,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — analyze_standards_index_gaps.py,Implement accepted plan and update this record + stop-gate status with new evidence
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,597,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — analyze_standards_index_gaps.py,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,598,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — analyze_standards_index_gaps.py,Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,599,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — analyze_standards_index_gaps.py,Draft `tier3_<script_stem>.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,600,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — analyze_standards_index_gaps.py,Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,604,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — analyze_standards_index_gaps.py,Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,605,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — analyze_standards_index_gaps.py,Mypy evidence captured (or marked N/A in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,606,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — analyze_standards_index_gaps.py,Coverage + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,608,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — analyze_standards_index_gaps.py,DONE — analyze_standards_index_gaps.py complete; update Tier-1 Stage 6.1 script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,684,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — diff_standards_index.py,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,688,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — diff_standards_index.py,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,692,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — diff_standards_index.py,Implement accepted plan and update this record + stop-gate status with new evidence
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,696,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — diff_standards_index.py,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_standards_integrity_roster.md,697,Tier-2 Roster — Stage 6.1 Standards Integrity,3. Stage Narrative — Stage 6.1 Standards Integrity,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — diff_standards_index.py,Inspect Tier-3 template requirements
